2004-09-08,2711.72
2004-09-09,2708.22
2004-09-10,2704.15
2004-09-13,2689.60
2004-09-14,2671.89
2004-09-15,2652.05
2004-09-16,2652.05
2004-09-17,2652.64
2004-09-20,2645.73
2004-09-21,2648.11
2004-09-23,2641.31
2004-09-24,2650.20
2004-09-27,2652.27
2004-09-28,2642.68
2004-09-29,2660.19
2004-09-30,2670.69
2004-10-01,2670.69
2004-10-03,2648.71
2004-10-04,2647.39
2004-10-05,2650.07
2004-10-06,2664.60
2004-10-07,2671.33
2004-10-08,2673.54
2004-10-11,2673.54
2004-10-13,2712.97
2004-10-14,2724.13
2004-10-15,2745.83
2004-10-18,2740.16
2004-10-19,2731.07
2004-10-21,2764.10
2004-10-22,2778.29
2004-10-25,2792.80
2004-10-26,2792.80
2004-10-27,2802.37
2004-10-29,2829.65
2004-11-01,2847.64
2004-11-02,2853.70
2004-11-03,2848.06
2004-11-04,2837.70
2004-11-05,2837.70
2004-11-08,2827.00
2004-11-09,2841.61
2004-11-10,2849.72
2004-11-11,2852.89
2004-11-12,2868.26
2004-11-16,2883.07
2004-11-17,2881.76
2004-11-18,2881.00
2004-11-19,2885.16
2004-11-22,2887.35
2004-11-23,2885.95
2004-11-25,2900.82
2004-11-26,2921.53
2004-11-29,2910.28
2004-11-30,2918.34
2004-12-01,2948.01
2004-12-02,2967.46
2004-12-03,2954.09
2004-12-06,2978.30
2004-12-07,2983.29
2004-12-08,2984.60
2004-12-09,2986.98
2004-12-10,2999.54
2004-12-14,3017.87
2004-12-15,3027.77
2004-12-16,3006.68
2004-12-17,2979.13
2004-12-20,2962.24
2004-12-21,2944.48
2004-12-22,2942.06
2004-12-23,2920.79
2004-12-24,2923.86
2004-12-28,2923.81
2004-12-29,2907.45
2004-12-30,2928.35
2004-12-31,2945.58
2005-01-03,2955.99
2005-01-04,2980.48
2005-01-05,2991.32
2005-01-06,2981.10
2005-01-07,3007.94
2005-01-10,3018.55
2005-01-11,3049.92
2005-01-12,3065.05
2005-01-13,3082.52
2005-01-14,3102.16
2005-01-17,3092.89
2005-01-18,3083.38
2005-01-20,3085.56
2005-01-21,3078.93
2005-01-24,3091.35
2005-01-25,3091.19
2005-01-26,3092.82
2005-01-27,3098.74
2005-01-28,3092.24
2005-01-31,3094.38
2005-02-01,3128.60
2005-02-02,3132.43
2005-02-03,3137.04
2005-02-04,3167.79
2005-02-07,3181.29
2005-02-08,3194.21
2005-02-09,3184.99
2005-02-10,3198.23
2005-02-11,3198.06
2005-02-14,3211.76
2005-02-15,3209.01
2005-02-16,3210.45
2005-02-17,3203.19
2005-02-21,3187.01
2005-02-22,3207.73
2005-02-23,3203.34
2005-02-24,3213.28
2005-02-28,3212.81
2005-03-01,3209.70
2005-03-02,3185.68
2005-03-03,3204.64
2005-03-04,3208.66
2005-03-07,3186.81
2005-03-08,3187.83
2005-03-09,3206.67
2005-03-11,3212.65
2005-03-14,3189.83
2005-03-15,3183.82
2005-03-16,3179.20
2005-03-17,3168.10
2005-03-18,3170.25
2005-03-21,3154.25
2005-03-22,3149.34
2005-03-23,3148.87
2005-03-24,3155.01
2005-03-29,3137.85
2005-03-30,3128.40
2005-03-31,3126.07
2005-05-03,3228.14
2005-05-04,3233.70
2005-05-05,3253.17
2005-05-06,3242.89
2005-05-09,3253.02
2005-05-10,3258.08
2005-05-11,3266.55
2005-05-12,3271.01
2005-05-13,3292.75
2005-05-16,3291.93
2005-05-17,3267.96
2005-05-18,3320.71
2005-05-19,3322.99
2005-05-20,3353.51
2005-05-21,3322.99
2005-05-23,3346.64
2005-05-24,3383.76
2005-05-25,3418.16
2005-05-27,3492.58
2005-05-30,3492.96
2005-05-31,3505.39
2005-06-02,3500.04
2005-06-03,3506.05
2005-06-06,3532.14
2005-06-07,3544.68
2005-06-08,3612.02
2005-06-09,3657.94
2005-06-10,3716.90
2005-06-13,3731.45
2005-06-14,3744.57
2005-06-15,3751.18
2005-06-17,3780.08
2005-06-20,3789.13
2005-06-21,3828.90
2005-06-22,3831.69
2005-06-23,3858.11
2005-06-24,3860.83
2005-06-27,3881.94
2005-06-28,3911.20
2005-06-29,3937.03
2005-06-30,3972.15
2005-07-01,4006.27
2005-07-04,4039.17
2005-07-05,4071.66
2005-07-06,4117.22
2005-07-07,4149.22
2005-07-08,4203.51
2005-07-11,4208.99
2005-07-12,4253.32
2005-07-13,4280.80
2005-07-14,4246.36
2005-07-15,4142.80
2005-07-19,4073.09
2005-07-20,4068.23
2005-07-21,3985.44
2005-07-22,3987.04
2005-07-25,3964.78
2005-07-26,3953.92
2005-07-27,3964.50
2005-07-28,3989.74
2005-07-29,3982.00
2005-08-01,3986.10
2005-08-02,4016.74
2005-08-03,4030.68
